H,L,nu,dp,u_b,structured,hmax,order,condense,constitutive,threads,solver,it_max,tol_min,damp_fix,damp_newton,linesearch,inverse,model,tau_y,kappa,law,Velocity,Stress,Strain rate,Pressure,converged?,it
2.0,1.0,1.0,-2.0,1.0,False,0.0625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.1,G1,0.1838218216016237,0.0064583179262652,0.204607077382994,0.0007404459126603,True,13
2.0,1.0,1.0,-2.0,1.0,False,0.0625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1.0,G1,1.761864547767247,2.6134441829585906e-15,1.957889226804144,4.405406990079055e-09,True,7
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-08,G1,5.426230469815341e-05,0.1291457576730981,0.0009112207423876,0.0076075638769105,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-07,G1,5.44047674363822e-05,0.1152390727545996,0.0009112300260788,0.0068251764795002,True,16
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-06,G1,5.583983824618553e-05,0.0990902198820455,0.0009113248853677,0.0053861805595056,True,16
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-05,G1,7.089436552090551e-05,0.0811438631441791,0.000912391484794,0.0042790039556051,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.0001,G1,0.0002383682354038,0.0605541187639925,0.0009443810515884,0.0033094952624356,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.001,G1,0.0019584101533729,0.0369297956079187,0.0023491015578734,0.001941187017694,True,19
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.01,G1,0.0190929379627069,0.0139080212312292,0.0212727875428508,0.0008723633342116,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.1,G1,0.1837577783355803,0.0024420781007353,0.2045340492999582,0.0002100857990017,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1.0,G1,1.7618645425504047,4.336838062512914e-15,1.9578901526650272,7.107859491948104e-09,True,7
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-08,G1,1.486713606116584e-05,0.078089270354631,0.0003769029094006,0.0060744667271665,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-07,G1,1.501289042614183e-05,0.0681336256581386,0.0003769097450505,0.0057208075415338,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-06,G1,1.6498797996435353e-05,0.0573026859930887,0.0003769805521276,0.0041803335207763,True,16
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-05,G1,3.268258587211732e-05,0.0454592552968706,0.0003781569677427,0.0028434877501415,True,16
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.0001,G1,0.0002042920085951,0.0321733505359839,0.0004377647403514,0.0018846386051556,True,19
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.001,G1,0.0019258164032944,0.0176125723227267,0.0021728013012042,0.0010506278806915,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.01,G1,0.0190655306081191,0.0055404778924699,0.0212334764003428,0.0005102335153275,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.1,G1,0.1837401315900476,0.000866482635673,0.2045145657084169,0.0001098055376148,True,16
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1.0,G1,1.7618645426964663,8.09654141016055e-15,1.9578901296990845,3.504329368010703e-10,True,7
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-08,G1,4.056068724855942e-06,0.0477152604785901,0.0001642072386715,0.0014649134567614,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-07,G1,4.203664156255487e-06,0.0412289959252703,0.00016421195352,0.001429982152401,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-06,G1,5.756684657854536e-06,0.0341363082622662,0.0001642670123208,0.0011835049061463,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-05,G1,2.270705283528109e-05,0.0263487435589273,0.0001659599482315,0.0008943319011692,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.0001,G1,0.0001950102128968,0.0176355600328993,0.0002708055385863,0.0005654791336304,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.001,G1,0.001916525742804,0.0085500311638337,0.0021391654254097,0.0003259424305861,True,19
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.01,G1,0.0190580046144473,0.0022202039334534,0.021224054092745,0.0001498299637598,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.1,G1,0.1837353466444793,0.0003265588138728,0.2045093459565146,3.066807443150958e-05,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1.0,G1,1.7618645426555193,1.5491105734207582e-14,1.9578900540944344,6.0284956235224965e-09,True,7
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-08,G1,1.0835803480724098e-06,0.0290648148736549,7.15956050295929e-05,0.0008411938423523,True,32
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-07,G1,1.2345961725335557e-06,0.024554476421225,7.159878737777637e-05,0.0006888038446077,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-06,G1,2.8814077910426075e-06,0.0199559027898859,7.165330182326007e-05,0.000544586111123,True,15
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1e-05,G1,2.008362043750163e-05,0.014865460934019,7.486376486431093e-05,0.0003676120347255,True,16
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.0001,G1,0.0001923768586033,0.0092548049666239,0.0002252020051273,0.0002005824878922,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.001,G1,0.0019137805511732,0.0038783658715618,0.0021321389285523,0.000109318388925,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.01,G1,0.0190558907286087,0.0008460038141446,0.0212216051888043,4.8137914403801406e-05,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,0.1,G1,0.1837342311429684,0.0001142749549782,0.204508144794165,9.489453396343492e-06,True,18
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,250,1e-08,1.0,1.0,none,pardiso,Bingham,1.0,1.0,G1,1.7618645426555937,2.9767521114731274e-14,1.957890030979984,4.11688863115206e-09,True,7
2.0,1.0,1.0,-2.0,1.0,False,0.03125,2,True,True,24,newton,200,1e-08,1.0,1.0,none,pardiso,Bingham,0.2,1e-08,G1,1.6029419221113128e-05,0.0271977041669484,0.0006575564116695,0.0058837121670833,True,17
2.0,1.0,1.0,-2.0,1.0,False,0.015625,2,True,True,24,newton,200,1e-08,1.0,1.0,none,pardiso,Bingham,0.2,1e-08,G1,4.8545260026531225e-06,0.0209468290107449,0.0002610917634698,0.0063732198206055,True,16
2.0,1.0,1.0,-2.0,1.0,False,0.0078125,2,True,True,24,newton,200,1e-08,1.0,1.0,none,pardiso,Bingham,0.2,1e-08,G1,1.454603134655759e-06,0.013669775622109,0.0001086210612651,0.00152218266657,True,14
2.0,1.0,1.0,-2.0,1.0,False,0.00390625,2,True,True,24,newton,200,1e-08,1.0,1.0,none,pardiso,Bingham,0.2,1e-08,G1,4.168197350699986e-07,0.0084320689679375,4.518211073947142e-05,0.0003645622787766,True,13
2.0,1.0,1.0,-2.0,1.0,False,0.125,2,True,True,24,newton,200,1e-08,1.0,1.0,none,pardiso,Bingham,0.2,1e-08,G1,0.0001714521707075,0.0562778523464625,0.0044228592175671,0.0048620619955482,True,13
